id,location_id,GoGetta URL,Org name,location_name,Age min,Age max (inclusive),All ages,Population served,Update needed,service_name,ages_info,Assigned
667b6f73-abfb-4fda-81d9-2a10753c9b,0a660b8a-ecdb-44e3-8556-00b32ab76915,,Coalition for the Homeless,Main Office with Limited In-Person Services,,,,,,First Step Job Training Program,,
667b6f73-abfb-4fda-81d9-2a10753c9b,0a660b8a-ecdb-44e3-8556-00b32ab76915,,Coalition for the Homeless,Main Office with Limited In-Person Services,,,,,,Shirts,,
667b6f73-abfb-4fda-81d9-2a10753c9b,0a660b8a-ecdb-44e3-8556-00b32ab76915,,Coalition for the Homeless,Main Office with Limited In-Person Services,,,,,,Toiletries,,
31e8aabf-2d58-46c2-a249-5ce247c510e4,0a307d85-38d6-408d-84ea-1b02a91d2d7f,,College and Community Fellowship (CCF),,,,,,,Education and Job-Readiness Services,,
4964563e-ba00-4604-83a2-dbf2d1ef2110,d929306a-8d2d-4ecb-8ee5-1a06854bd07f,,Columbia Harlem Homeless Medical Partnership (CHHMP),Audubon Clinic,,,,,,Free Health Clinic,,
fa712cb5-a207-484a-8a2b-722066f6b5d3,9ec1fa-be0b-4719-b3f2-402ee1e66ee1,,"Community Access, Inc.",Howie The Harp Advocacy Center,,,,,,"Mental Health Training, Internship, and Job Placement",,
b1f244a8-1e47-4fd4-85d5-f971cb02cfd7,44ac9f14-45d7-4795-8c09-52b0bb7c8ef0,,Community Association of Progressive Dominicans (ACDP),,,,,,,Mental Health Clinic,,
dc5382a3-d676-446d-a3a4-73c71cf9477e,b63a9239-12e8-4cb7-b58c-f3a1cd56ce3f,https://www.gogetta.nyc/find/location/b63a9239-12e8-4cb7-b58c-f3a1cd56ce3f,Community Counseling and Mediation (CCM),Crown Heights,5,,,,,Alcohol and Substance Abuse Program (ASAP),,
dc5382a3-d676-446d-a3a4-73c71cf9477e,b63a9239-12e8-4cb7-b58c-f3a1cd56ce3f,https://www.gogetta.nyc/find/location/b63a9239-12e8-4cb7-b58c-f3a1cd56ce3f,Community Counseling and Mediation (CCM),Crown Heights,5,,,,,Mental Health,,
4beb70f2-cd52-496b-bd3e-deda894b5f78,d47d6f20-a6d7-410f-a498-d6e3a600c021,,Community Health Action of Staten Island (CHASI),Harm Reduction Health Hub,,,,,,Harm Reduction Services,,
7028c2ab-437e-4773-aa19-679e0447dbe7,7b01d6a6-7263-4c4c-8ac8-d1e4b32475a4,,Community Healthcare Network,Sutphin Blvd Health Center,,,,,,Patient Services,,
923cec47-dcba-4272-9a39-bbc7e4064a9e,da13bdce-6def-473b-a0b2-8208d177eeee,,Community Healthcare Network (CHN),Crown Heights- Caribbean Health Center,,,,,,Patient Services,,
d6a63056-4591-4d00-804f-71db61d250ef,d65e6248-2637-4009-a5e9-933c155407c8,,Community Healthcare Network (CHN),East New York (Dr. Betty Shabazz Health Center),,,,,,Patient Services,,
f487eda2-aa74-415b-afa0-2b970e3311bc,a5812581-6d5f-464e-a8b7-e74b08cff2,,Community Healthcare Network (CHN),Harlem Health Center,,,,,,Patient Services,,
15d42e58-0211-45fb-b9bb-690b2cb92351,a1067d64-2c3d-4fdf-a250-7a7da1dc7c8f,,Community Healthcare Network (CHN),Jamaica Health Center,,,,,,Patient Services,,
914229dc-0ec6-4750-9dc8-ddf30d9c605c,4713ca-474b-4834-bf95-8076aa58e1c0,,Community Healthcare Network (CHN),Long Island City,,,,,,Patient Services,,
ceba0375-4fa0-470c-be1c-abd00c33bc73,e3813f9a-6b6b-4080-9281-a75bb4e4f06f,,Community Healthcare Network (CHN),Lower East Side/Catherine M. Abate Center,,,,,,Patient Services,,
801278a5-93c2-4178-b6f5-6c2fec8138,c055cf23-083e-47e9-b03c-b6cce5a8fd9c,,Community Healthcare Network (CHN),South Bronx,,,,,,Patient Services,,
f3febea0-8369-4ff1-ad0f-0cf986d573ce,768415e9-1af3-4a6e-9bea-c8d74a817c5f,,Community Healthcare Network (CHN),Tremont Health Center,,,,,,Patient Services,,
3d00d50a-b275-463c-a623-61ac4e800182,cdf65bab-cd8d-4d79-b363-2558b570ca67,,Community Healthcare Network (CHN),Washington Heights Center,,,,,,Patient Services,,
36172a90-5212-4a74-a4bd-12ff7855969c,0bf0af17-e1b7-4601-8cb0-86f5a1a51278,,Community Healthcare Network (CHN),Williamsburg,,,,,,Patient Services,,
d2d8dce7-9e55-40f1-b866-c67eb1b143ba,58c44e54-3a78-4f10-8c13-9771a313b21a,,Community Impact,Ford Hall,,,,,,Clothing pantry,,
d2d8dce7-9e55-40f1-b866-c67eb1b143ba,58c44e54-3a78-4f10-8c13-9771a313b21a,,Community Impact,Ford Hall,,,,,,Food Pantry,,
ffadb281-0cab-46aa-b271-a8237bd2d54e,56c61b82-0366-4b41-9b60-e373d2751e50,,Community League of the Heights (CLOTH),Community Health Academy of the Heights (CHAH),,,,,,Adult Education,,
ffadb281-0cab-46aa-b271-a8237bd2d54e,56c61b82-0366-4b41-9b60-e373d2751e50,,Community League of the Heights (CLOTH),Community Health Academy of the Heights (CHAH),,,,,,Food Pantry,,
712aa151-04d8-4d64-af7c-95066f712cb5,c80f5962-2f7a-4779-9564-606051875b2f,,Community Mediation Services,"Jamaica, Headquarters",,,,,,Mediation Services,,
9cf83adb-6e63-4589-9713-a6bd6f0e8ee8,3cbead11-c455-41f2-8a90-40322413f845,,Concourse Medical Center,Methadone Treatment Clinic,,,,,,MMTP,,
cd494d12-331b-4c-b3c2-02e73bac4bcf,4a58bcbe-53d0-4f4b-8367-bda074562212,,Coney Island Lighthouse Mission,,,,,,,Education,,
cd494d12-331b-4c-b3c2-02e73bac4bcf,4a58bcbe-53d0-4f4b-8367-bda074562212,,Coney Island Lighthouse Mission,,,,,,,Food Pantry,,
cd494d12-331b-4c-b3c2-02e73bac4bcf,4a58bcbe-53d0-4f4b-8367-bda074562212,,Coney Island Lighthouse Mission,,,,,,,Soup Kitchen,,
1faa9a58-d1d4-4cc2-b94d-c30d4e571c67,bbe7c45c-429b-44a1-a7ad-d96e2b2ae211,,Congregation B'Nai Jeshurun,,,,,,,Soup kitchen,,
9e3e140b-b2c7-43ab-a26f-0962e954fa54,34388965-5f1c-4229-a6ea-3cd27e6dc505,,Corona Sexual Health Clinic,,,,,,,"STI/HIV Testing, Excluding HCV Screening",,
9e3e140b-b2c7-43ab-a26f-0962e954fa54,34388965-5f1c-4229-a6ea-3cd27e6dc505,,Corona Sexual Health Clinic,,,,,,,Walk-in STI Treatment,,
bbd84cd6-20fa-410b-b7a4-615a572e7348,d6a72687-442f-4c6c-9354-13a0463dd8a6,,Corpus Christi Church,Corpus Christi Church,,,,,,Food Pantry,,
5932cd50-30f8-4cba-9dd3-660efcb25267,af9a6269-9e05-493b-9fd8-09d55cf3f3aa,https://streetlives.nyc/find/location/af9a6269-9e05-493b-9fd8-09d55cf3f3aa,Cothoa,Cothoa Luncheon Club,60,,,Older adults and disabled family members of an older adult,,Breakfast,,
5932cd50-30f8-4cba-9dd3-660efcb25267,af9a6269-9e05-493b-9fd8-09d55cf3f3aa,,Cothoa,Cothoa Luncheon Club,60,,,Older adults and disabled family members of an older adult,,Classes and Recreation,,
5932cd50-30f8-4cba-9dd3-660efcb25267,af9a6269-9e05-493b-9fd8-09d55cf3f3aa,,Cothoa,Cothoa Luncheon Club,60,,,Older adults and disabled family members of an older adult,,Lunch,,
5932cd50-30f8-4cba-9dd3-660efcb25267,af9a6269-9e05-493b-9fd8-09d55cf3f3aa,,Cothoa,Cothoa Luncheon Club,60,,,Older adults and disabled family members of an older adult,,Soup kitchen,,
3ef8094b-3006-460e-8d6e-ad59f732aa17,59b75f96-40c6-49ec-bd45-6f1ad7808de9,,Council of Jewish Organizations (COJO),Bensonhurst,,,,,,Food Pantry,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Daycare for Elderly,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Food Pantry,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Free Wifi,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Halal Meals,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Meals-on-Wheels - food delivery,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Restrooms,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Shower,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,,,,,Support Groups,,
5f847406-4571-4e3a-9045-bcaa4ba4fed5,936cc24c-01a9-40b1-9d54-94f3f6357b12,,Council of Peoples Organization (COPO),,,21,,,,Toiletries,,
23f46a29-f174-48ea-a7a0-0715733650,e26dbb-2732-4007-aa10-b9dd57c94876,,Covenant House,Northern New Jersey,18,21,,,,Immediate Housing,,
23f46a29-f174-48ea-a7a0-0715733650,e26dbb-2732-4007-aa10-b9dd57c94876,,Covenant House,Northern New Jersey,18,21,,,,Transitional Living Programs,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Advocates / Legal Aid,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Benefits,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Clinic,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Clothing Pantry,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Education,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Emergency Bed Placement,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Food,,
84eeefcb-9b67-4332-9b8e-a698b04cf1f0,aefab018-0f08-4ed8-901c-f019b4dcc09f,,Covenant House New York,,16,21,,,,Youth Development and Health Services,,
bd6b977a-29b4-43e1-8348-12d979acfdcd,16770b3e-37a6-4e31-8239-d594668f4bf7,,Covenant Mercy Mission,Manor Community Church,,,,,,Distribución de Alimentos y Servicio de Capilla (Spanish),,
bd6b977a-29b4-43e1-8348-12d979acfdcd,16770b3e-37a6-4e31-8239-d594668f4bf7,,Covenant Mercy Mission,Manor Community Church,,,,,,Food Distribution and Chapel Service (English),,
bd6b977a-29b4-43e1-8348-12d979acfdcd,16770b3e-37a6-4e31-8239-d594668f4bf7,,Covenant Mercy Mission,Manor Community Church,,,,,,食物分发及礼拜堂服务 (Mandarin),,
bd6b977a-29b4-43e1-8348-12d979acfdcd,16770b3e-37a6-4e31-8239-d594668f4bf7,,Covenant Mercy Mission,Manor Community Church,,,,,,食物派同教堂服務 (Cantonese),,
81ffc21b-7ea3-47c2-b230-4b7ecf71ccb0,427ee11f-771b-49a6-8a6f-2112a24c7166,,"CREATE, Inc.",820 MRT Residential Chemical Dependence Treatment Program,,,,,v,Residential In-Patient Treatment,,
f18dd1fd-33e5-4689-950a-5bd0074c326e,6f3e13c5-92a4-4b17-8191-decdb21935,,"CREATE, Inc.",Main Office,,,,,v,Food Pantry,,
f18dd1fd-33e5-4689-950a-5bd0074c326e,6f3e13c5-92a4-4b17-8191-decdb21935,,"CREATE, Inc.",Main Office,,,,,v,Outpatient Substance Use Treatment,,
d9c3aa31-606b-4b38-9141-ff242b20ec4f,f4ba0237-801c-49ab-b6f7-75054ec682da,,"CREATE, Inc.",Young Adult Residence,,,,,v,Residential In-Patient Treatment,,
646e073e-7d1a-416c-8f0b-0e3943ceee29,1759c6ba-027b-4470-8ce6-9affcc76480d,,Crime Victims Treatment Center,CVTS,5,,,,,Mental Therapy and Legal Advocacy,,
f2249f7a-6866-4cf0-aa07-4fdd706389e8,e09db8c7-bbe9-4b3c-8b58-c83902b15a9a,,CSEDNY,Brooklyn/Executive Office,18,,,,,Outpatient Substance Abuse Treatment,,
f2249f7a-6866-4cf0-aa07-4fdd706389e8,e09db8c7-bbe9-4b3c-8b58-c83902b15a9a,,CSEDNY,Brooklyn/Executive Office,16,24,,,,Young Adult Program,,
1e3d8169-f06a-49d0-9d3e-80112e1aa3fa,95c668f1-8c59-430f-a1ae-e64d396a7f5d,,CSEDNY,Queens,,,,,,Outpatient Substance Abuse Treatment,,
1e3d8169-f06a-49d0-9d3e-80112e1aa3fa,95c668f1-8c59-430f-a1ae-e64d396a7f5d,,CSEDNY,Queens,,,,,,Young Adult Program,,
0fa58a51-b869-46-95d2-6f0a91a83641,c5f91b44-3cca-4967-a1b5-7ba8fd7257b2,,CUNY Brooklyn College,"Campus Pantry, 312 Student Center",,,,,,Food Pantry,,
2f3abd95-9816-4e43-9016-15476cdd5b2b,4a851236-89b9-4b4e-a0c4-a42b4e8410cc,,CUNY College of Staten Island,Campus Pantry,,,,,,Food Pantry,,
20b1bc49-25ab-4feb-b36a-cec390d72c3d,d0486845-8d68-483b-81a1-2da93a957526,,CUNY Hostos Community College,,18,,,,,CUNY Citizenship Now!,,
20b1bc49-25ab-4feb-b36a-cec390d72c3d,d0486845-8d68-483b-81a1-2da93a957526,,CUNY Hostos Community College,,18,,,,,Food Pantry,,
818c61e3-17bb-442b-a9bb-91da244ac4f3,cf6f8b7c-55b5-401e-b772-d15d1fbefe31,,CUNY Hostos Community College,CUNY Fatherhood Academy (CFA),18,29,,,,Continued Education,,
797fac4d-bb92-4c7a-a58c-d60074a503cd,ffcb6459-4835-4e36-ba98-01a9400b29eb,,CUNY Hunter College,"Purple Apron, Main Campus 68th St.",,,,,,Food Pantry,,
797fac4d-bb92-4c7a-a58c-d60074a503cd,ffcb6459-4835-4e36-ba98-01a9400b29eb,,CUNY Hunter College,"Purple Apron, Main Campus 68th St.",,,,,,Hunter Fresh Food Box Program,,
6ca1a423-22f0-4bb6-845e-606a87f7ff1f,d3ed1194-9c4b-4ad1-8686-8eb54221bbbc,,CUNY John Jay College of Criminal Justice,Institute for Justice and Opportunity - College Initiative (FKA the Prisoner Reentry Institute),,,,,,College Exploration Course,,
6ca1a423-22f0-4bb6-845e-606a87f7ff1f,d3ed1194-9c4b-4ad1-8686-8eb54221bbbc,,CUNY John Jay College of Criminal Justice,Institute for Justice and Opportunity - College Initiative (FKA the Prisoner Reentry Institute),,,,,,HSE Connect,,
6ca1a423-22f0-4bb6-845e-606a87f7ff1f,d3ed1194-9c4b-4ad1-8686-8eb54221bbbc,,CUNY John Jay College of Criminal Justice,Institute for Justice and Opportunity - College Initiative (FKA the Prisoner Reentry Institute),,,,,,Navigator Certificate Program in Human Services and Community Justice,,
3a737855-cc76-49d9-80b4-8cd0a7aaa4,83faf2ce-5a07-41a8-83e1-2085b6887f3b,,CUNY Medgar Evers College,Cougar Country Pantry,,,,,,CUNY Citizenship Now!,,
3a737855-cc76-49d9-80b4-8cd0a7aaa4,83faf2ce-5a07-41a8-83e1-2085b6887f3b,,CUNY Medgar Evers College,Cougar Country Pantry,,,,,,Food Pantry,,
5e42b440-ab8e-456d-8b51-a2da037791,c0dd5712-af42-47a0-a88b-29bc7f62a282,,CUNY New York City College of Technology,The Business & Industry Workforce Training Center (BIWTC),,,,,,Workforce Development,,
7dbd2fc7-01f5-48f6-a074-859bf96109c6,fb7c0b56-3872-48af-8f38-8fd83f2f56c2,,CUNY York College,,,,,,,CUNY Citizenship Now!,,
520c387c-22eb-4fe7-8173-b26a18219cac,a058634c-e449-4bcf-a5fd-298ca953eb16,,Curtis Community School Food Club,,,,,,,Food Pantry,,
824c7d0a-47f2-4824-8751-df1383af9fd0,6ddf2561-8058-4b26-aa5e-13f009a1b2,,Damian Family Care Centers,Firehouse Health Center,,,,,,Patient Services,,
d85437dd-e3fe-4916-b9f0-fbcddb143d27,204b6b1e-df30-414c-b288-03c2a6e47f1e,,Damian Family Care Centers,Myrtle Avenue Health Center,,,,,,Patient Services,,
096a10c9-a40d-46a4-a11f-2ae690450e95,1a9a87b9-9564-4dcf-88cb-0513beff0b6b,,Damian Family Care Centers,Third Avenue,,,,,,Patient Services,,
ef986a3c-a66b-43d5-81d1-4959661fd1fc,4c207642-b437-4d76-92ed-2ae03cdd3abe,,Damian Family Care Centers,Wards Island Family Health Center,,,,,,Patient Services,,
87abf567-e057-4e9b-a974-071129eab0e4,20c951e9-e7fb-47a1-a01c-9c1333e3cab1,,Damian Family Health Center,Family Care Center,,,,,,Patient Services,,
50f668c1-f434-4dd9-8257-a5b11e77351c,7c6d6bd7-6fa1-4c08-a1f8-a5042a186dfe,,Department of Homeless Services (DHS),30th Street Intake Center for Men,18,,,,,Single Adult,,
ce558900-06ee-46de-9b18-cc86c0ae12f8,e8bdbb68-78ad-45c6-9f22-92319c0be541,,Department of Homeless Services (DHS),Adult Family Intake Center (AFIC),18,,,,,Adult Families,,
70ae7dfa-da9b-4661-9746-1f6fbcb0180d,dce97232-a674-46b7-9874-4dd8a65b6289,,Department of Homeless Services (DHS),Franklin Women's Shelter and Intake,18,,,,,Single Adult,,
e88acefe-79b0-4500-84cf-63bdfcf7a107,9bc3e184-820a-4d75-9674-cd34a21c83ed,,Department of Homeless Services (DHS),HELP Women's Shelter and Intake Center,18,,,,,Intake Center for Single Women,,
d25891d4-dadc-4628-8dbe-e5f7f3a59bb4,2c12395c-ae45-40d5-94e3-4db35c7ce823,,Department of Homeless Services (DHS),Prevention Assistance and Temporary Housing (PATH),,,,,,Intake,,
70b11e8c-69-4337-c5-9b0d0ebf91c7,b7be9f6e-ddc1-49e5-a0c0-77e51f608a46,,Department of Probation,Bronx,,,,,,Food Pantry,,
727bf15f-827b-4b32-a296-db3a69a2fb01,ede4ddfe-cdd3-405c-8278-147c778ae01c,,Department of Probation,Brooklyn,,,,,,Clothing Pantry,,
727bf15f-827b-4b32-a296-db3a69a2fb01,ede4ddfe-cdd3-405c-8278-147c778ae01c,,Department of Probation,Brooklyn,,,,,,Food Pantry,,
89a1e8e4-03ed-4408-ab5b-324c3ca02e0e,b4a7f657-8dfe-41e3-8c42-d7fbb733ca6f,,Department of Probation,Staten Island,,,,,,Food Pantry,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Clothing Exchange,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Drop-in Space,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Drop-in Space Intake,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,GED Classes,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Haircut,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,HIV Testing,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Job Readiness,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Mail,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Restrooms,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Support Groups,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,SWITCH Housing,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Syringe Exchange,,
9f7a6860-9fa0-43-a0ab-a4769005f80d,4dcd483d-eef8-4427-adb4-d6376f2ff1d8,,Destination Tomorrow (DT),Community Center,,,,,,Toiletries,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,,,,,,C.A.R.E Program - Sexual Assault Support,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,16,20,,"Pregnant and Parenting Adolescents and Youth, LGBTQIA2S+ Youth ",,Group Homes for Teen Mothers and LGBTQIA+ Youth,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,,,,,,Harm Reduction,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,,,,,,HIV and HCV Rapid Testing and Prevention,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,,,,,,Insurance Enrollment,,
741a2eb2-6557-4b0f-89c6-2530bc3035cf,448f5a2a-81df-473e-8727-d8d6da0bbbbd,,Diaspora Community Services (DCS),Main Location,,,,,,Youth Programming,,
a71454af-4230-482e-b773-a55e30c529ad,9322852b-da74-4f1f-8e86-e0c7a2a8107b,,Divine's Food Pantry,,,,,,,Food Pantry,,
a71454af-4230-482e-b773-a55e30c529ad,9322852b-da74-4f1f-8e86-e0c7a2a8107b,,Divine's Food Pantry,,,,,,,Soup kitchen,,
,,https://streetlives.nyc/find/location/5bae4b6c-dabf-41b3-9ff8-2fd851837285,Dominican Women's Development Center (DWDC),La Sala Drop-In Center,18,,,"Women, TGNC",,Health Promotion Program,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,https://streetlives.nyc/find/location/5aedfde8-454d-4c7a-b215-721e5b01b754,Dorot,Manhattan,,,,,,Caring Calls,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,,,,,,Friendly Visiting,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,65,,,,,GENuine Connections,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,,,,,,Onsite@Home Classes,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,,,,,,Tech Coaching,,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,,,,,,University Without Walls (UWW),,
c83cefc1-1c3e-4d66-ac47-83a8ee2cb33e,5aedfde8-454d-4c7a-b215-721e5b01b754,,Dorot,Manhattan,,,,,,Университет Без Стен (УБС),,
0c7a4a26-50ea-44ea-9da2-a8c36d5b88e3,c8a6ed49-d521-47fd-a090-0982b5b262a9,,Dress for Success,Worldwide Headquarters,,,,,,Interview Clothing by Referral,,
c3840d3f-b198-41be-815c-f27bb3903c1f,9bb5bf8c-c663-4e15-abea-6be66a0e22ce,,Drive Change,,,,,,,Fellowship,,
c3840d3f-b198-41be-815c-f27bb3903c1f,9bb5bf8c-c663-4e15-abea-6be66a0e22ce,,Drive Change,,,,,,,Mobile Market,,
22eba32a-b14e-4ff9-a538-30f2206b5b73,79ee257f-4539-46af-b048-907bba21ed8d,,Eastchester Presbyterian Church,,,,,,,Soup kitchen,,
918cae-2926-4771-aa-02f90775de87,0ed9bbe1-d2f4-45-a09d-f1200cf0d5e7,https://streetlives.nyc/find/location/0ed9bbe1-d2f4-45-a09d-f1200cf0d5e7,East Harlem Neighborhood Health Action Center,,,,,,,Multi-Service Hours,,
918cae-2926-4771-aa-02f90775de87,0ed9bbe1-d2f4-45-a09d-f1200cf0d5e7,,East Harlem Neighborhood Health Action Center,,15,,,"Self-identified Women, Youth",,SMART University,,
9e1f8a26-b4d9-4ff6-b872-1ea480222b3c,2d9e5666-16de-4dae-9fe8-720d4c4324f6,,East New York Wesleyan Church - New Hope Family Worship Center,,,,,,,Food Pantry,,
9e1f8a26-b4d9-4ff6-b872-1ea480222b3c,2d9e5666-16de-4dae-9fe8-720d4c4324f6,,East New York Wesleyan Church - New Hope Family Worship Center,,,,,,,Soup kitchen,,
ed08e630-f7e0-43f5-b877-86a3d59ba4d2,bfc34b94-e898-410e-a36f-4802851b6b2d,,Educational Alliance,Project Contact/Pride Site II,,,,,,Center for Recovery and Wellness,,
ed08e630-f7e0-43f5-b877-86a3d59ba4d2,bfc34b94-e898-410e-a36f-4802851b6b2d,,Educational Alliance,Project Contact/Pride Site II,,,,,,Community Schools and Youth Development,,
544ac17d-49e1-4ecb-8d5a-32219d6bf85e,bc3c36c9-25ff-4ffb-9c35-252216c0f4b1,,El Centro,,,,,,,Soup kitchen,,
fbdd824d-27e1-419f-ab7c-c3039d2bc5b3,22b20a69-7634-4c96-94c5-46ac19ddfa75,,El Centro Del Inmigrante,,,,,,,Food Pantry,,
2fab3460-07b6-4e43-a823-eac38b6a9b3f,cc1d44c6-2cf7-4c1e-9173-9c316fff553c,,Elim Restoration Church of God,,,,,,,Food Pantry,,
8dc36d-067f-4c70-b6b4-97f9e4cc7160,f52b0d1a-04e0-43c7-8cf6-680afaa6c5b6,,"Elmcor Youth and Adult Activities, Inc.",Rehabilitation Outpatient,,,,,,Food Pantry,,
8dc36d-067f-4c70-b6b4-97f9e4cc7160,f52b0d1a-04e0-43c7-8cf6-680afaa6c5b6,,"Elmcor Youth and Adult Activities, Inc.",Rehabilitation Outpatient,,,,,,Intensive Residential Program,,
8dc36d-067f-4c70-b6b4-97f9e4cc7160,f52b0d1a-04e0-43c7-8cf6-680afaa6c5b6,,"Elmcor Youth and Adult Activities, Inc.",Rehabilitation Outpatient,,,,,,Outpatient Treatment,,
e8ba6263-9d84-4a1e-a0d8-a586116e5b01,7e965f-b9a9-42e1-8e33-649efd261677,,Ephesus Seventh-day Adventist (SDA) Church,,,,,,,Clothing Pantry,,
